theme_key	name	nameable	rationale	n_members	kind	example_node	checks_failed	model	prompt_version	status
b9abeb34647dd10a	Pyruvate metabolism	true	Repeated 'central carbon metabolite metabolism' from parent; narrowing to pyruvate metabolism distinguishes it.	4	leaf	n0175		claude-sonnet-5	name-v2	current
b9ed952462fff491	Spliceosome assembly and 3' end formation	true	Distinct from parent themes and its sibling covering transcription initiation/elongation; no collision.	11	internal	n0158		claude-sonnet-5	name-v2	current
ba54c7b030be7c95	Nitrogen assimilation pathways	true	Overlapped with sibling 'Amino acid metabolism' and blurred into parent's nitrogen focus; renamed to specify nitrogen assimilation distinct from urea cycle excretion and amino acid catabolism.	19	internal	n0380	pathways	claude-sonnet-5	name-v2	current
baea42acc49827fb	Photoreceptor outer segment renewal	true	Overlapped with parent 'Photoreceptor structural biogenesis'; renaming to focus on maintenance/renewal of outer segments distinguishes it from structural biogenesis and phototransduction siblings.	6	leaf	n0044		claude-sonnet-5	name-v2	current
bb05540adc380ca6	ATP homeostasis and energy metabolism	true	Repeated parent 'Nucleotide biosynthesis and ATP homeostasis' and overlapped with sibling 'Nucleotide metabolism and transport'; renamed to emphasize energy/ATP homeostasis aspect distinct from nucleotide metabolism siblings.	12	internal	n0552		claude-sonnet-5	name-v2	current
bbeb85f9f956c1fb	Isoprenoid and sterol lipid metabolism	true	Distinct from parent (which also covers peroxisomal fatty acid metabolism) and from sibling (peroxisomal fatty acid metabolism and biogenesis); already specific to isoprenoid/sterol lipids.	20	internal	n0613		claude-sonnet-5	name-v2	current
bcb388854ebabf9f	Glycan and glycolipid biosynthesis and degradation	true	Distinct from parent (broader galactose metabolism scope) and from sibling (glycan/galactose metabolism without glycolipids); no collision detected.	17	internal	n0585		claude-sonnet-5	name-v2	current
bd105eccb5fcbeee	Cardiac action potential repolarization	true	Distinct from parent and sibling; specifically refers to repolarization phase, not general electrophysiology or excitability.	8	leaf	n0365		claude-sonnet-5	name-v2	current
be03681eb022a3ce	Angiotensin II receptor signaling	true	Overlaps with both parent themes (blood pressure regulation, renin-angiotensin system); narrowing to the specific receptor-mediated signaling cascade distinguishes it from siblings focused on contraction and ion/water balance.	6	internal	n0017		claude-sonnet-5	name-v2	current
be077f737f6dbc9b	Leukocyte effector immunity and degranulation	true	No siblings present and name is distinct from both parents, describing leukocyte effector immunity and degranulation rather than receptor signalling or phagocyte function specifically.	4	leaf	n0082		claude-sonnet-5	name-v2	current
bee5dd9e1b00a023	GABA and neuroactive amino acid metabolism	true	Name largely repeated the parent phrase; narrowing to specify GABA and neuroactive amino acids distinguishes it as a specific subset of the broader biogenic solute transport/metabolism parent category.	15	internal	n0469		claude-sonnet-5	name-v2	current
bf60829ed1f4f2ae	Glycan, glycolipid and galactose metabolism	true	Distinct from parents (sphingolipid/glycosphingolipid, glycosaminoglycan disorders) and siblings (glycoprotein/glycosaminoglycan, polyol/pentose); no collision detected.	21	internal	n0377		claude-sonnet-5	name-v2	current
bf7506424982a411	TGF-beta/BMP-SMAD signalling regulation	true	All three concern TGF-beta superfamily receptor serine/threonine kinase signalling and its SMAD-centred regulation, including the antagonists and inhibitory SMADs that tune it.	3	leaf	n0027		claude-sonnet-5	name-v2	current
bfddce9fb95fdac3		false	With a single child theme (cytokine signalling) alongside monocyte-marker modules that are not truly generalized by it, any umbrella term either collapses to the child's own name or becomes a vacuous 'immune cell biology' label.	8	internal	n0578		claude-sonnet-5	name-v1	superseded
c04681ac8d2bacd0	Beta cell differentiation and maturation	true	Overlapped with sibling 'Pancreatic beta cell identity and insulin secretion'; narrowed to developmental differentiation/maturation processes distinct from identity/secretion function.	6	leaf	n0299		claude-sonnet-5	name-v2	current
c0b885ef136bb6b3	Beta-cell glucose sensing and mass regulation	true	Overlapped with sibling 'Pancreatic beta cell identity and insulin secretion' and repeated parent's 'glucose homeostasis'; narrowed to glucose sensing and cell mass regulation, distinct from insulin secretion topics.	8	internal	n0540		claude-sonnet-5	name-v2	current
c1491d67b36c8983	Sensory stimulus transduction channels	true	All members involve ion channels or receptors that convert mechanical, thermal, acid, or other stimuli into electrical signals underlying sensory perception, including pain, touch, and pH sensing.	5	leaf	n0300		claude-sonnet-5	name-v2	current
c174d8ca532b0a85	Mitochondrial amino acid and carbon metabolism	true	Name adds carbon metabolism scope beyond parent's amino acid metabolism, distinguishing it; no siblings to collide with.	11	internal	n0721		claude-sonnet-5	name-v2	current
c2cdb8d5de6bcda1	Specialized pro-resolving lipid mediator biosynthesis	true	Distinct from parent (receptor signal transduction) and sibling (prostaglandin/eicosanoid signalling); specifically refers to resolvin/protectin/lipoxin biosynthesis.	5	leaf	n0018		claude-sonnet-5	name-v2	current
c2fd5c54ec35a52c	Triglyceride storage and lipolysis	true	All members concern synthesis, storage, mobilisation or lysosomal breakdown of triglyceride/lipid droplets in adipocytes and related metabolic tissues, including insulin-driven glucose uptake feeding this same fat-storage economy.	10	leaf	n0748		claude-sonnet-5	name-v2	current
c35e393b9d7aa170	Mitophagy and pexophagy	true	All members describe selective autophagic clearance of mitochondria or peroxisomes and its regulation via ubiquitin-dependent receptor tagging.	4	leaf	n0142		claude-sonnet-5	name-v2	current
c3c53b45ec522975	Cyclin-CDK activity control	true	Repeated broader parent scope of 'phase transitions'/'checkpoint surveillance'; renamed to specify the regulatory mechanism (cyclin-CDK complexes) distinguishing it from parents.	8	internal	n0010		claude-sonnet-5	name-v2	current
c3d948b92746c280	Hormonal cAMP/PKA control of energy metabolism	true	No sibling collisions and name is more specific than parent, describing the hormonal cAMP/PKA mechanism distinctly.	7	leaf	n0371		claude-sonnet-5	name-v2	current
c45d188b5e2d7b4d	Post-recombination gap-filling synthesis	true	Too close to sibling 'Coordinated replication-repair synthesis' and parent themes; narrowed to specify the gap-filling/restart synthesis step following strand invasion.	9	internal	n0518		claude-sonnet-5	name-v2	current
c464a082964a95e8	Cranial and pharyngeal organ development	true	All members are morphogenesis programmes for organs derived from pharyngeal arches, cranial placodes or the gut tube head-region, including cranial nerves, inner ear structures, thyroid, face and digestive system, sharing conserved patterning cues rather than a single organ system.	7	leaf	n0370		claude-sonnet-5	name-v2	current
c4af49f232699f68	Global genome NER pathway	true	Repeats parent name 'Nucleotide excision repair'; narrowed to a specific NER subpathway distinguishing it from the broader DNA damage repair pathways sibling.	4	leaf	n0085		claude-sonnet-5	name-v2	current
c4d6ef6afa2e5c41	Vitamin and coenzyme cofactor metabolism	true	Overlapped closely with sibling 'Micronutrient metabolism and transport'; narrowed to vitamins and coenzyme-type cofactors specifically to distinguish it.	8	leaf	n0236		claude-sonnet-5	name-v2	current
c4e154cb6f177287	Gap junction and electrical coupling	true	Distinct from all listed siblings; no collision with parent (root) or siblings.	11	internal	n0777		claude-sonnet-5	name-v2	current
c520102895b378b6	Photoreceptor structural biogenesis	true	Distinct from parent (phototransduction signaling) and sibling (phototransduction cascade); this theme covers structural biogenesis, a different aspect.	9	internal	n0381		claude-sonnet-5	name-v2	current
c567efd95399dc99	Muscle growth and hypertrophy regulation	true	Overlapped with sibling 'Muscle contraction and sarcomere biology' on the contraction aspect; narrowed to the growth/hypertrophy regulation focus of this theme.	52	internal	n0660		claude-sonnet-5	name-v2	current
c57b05567b153d95	Apical polarity and microvillus morphogenesis	true	Distinct from all listed siblings; no overlap with apical/microvillus morphogenesis terms.	9	internal	n0516		claude-sonnet-5	name-v2	current
c5e0831359b4fb18	Chamber septation and valve formation	true	Name was broader than its parent 'Cardiac looping and chamber formation', which is not allowed; narrowed to a specific downstream process consistent with that parent.	11	internal	n0722		claude-sonnet-5	name-v2	current
c6053640f15c0702	Glycolysis and redox cofactor metabolism	true	All members involve glycolytic enzymes and/or the NAD(P)H redox cofactors that couple to glucose flux, oxygen sensing and energy metabolism, spanning glycolysis itself, its regulators, and cofactor regeneration/catabolism, with oxygen transport included via its tie to hypoxia and glycolytic switching.	8	leaf	n0296		claude-sonnet-5	name-v2	current
c61a681f41a7c518	APC/C-mediated mitotic exit	true	Distinct from both parents (SAC regulation, mitotic organelle partitioning) and siblings (general division, spindle/kinetochore checkpoint) as it specifically names the APC/C-driven exit from mitosis.	5	leaf	n0019		claude-sonnet-5	name-v2	current
c66ab7c6fef1fbd0	GPCR second-messenger signalling and behavioural response	true	Covers the child's neuromodulatory GPCR pathways plus the direct members involving cAMP-coupled serotonin receptor signalling, amine responses and locomotor behaviour, all downstream of GPCR-mediated signal transduction.	13	internal	n0772		claude-sonnet-5	name-v2	current
c6f8618ddb0372cb	Insulin biosynthesis and secretion	true	Distinct from parent and all siblings; no other theme covers insulin production and release specifically.	19	internal	n0379		claude-sonnet-5	name-v2	current
c7a57b3bd4ea8800	Viral replication and assembly	true	Too close to parent's broad scope and overlaps with sibling 'Host-virus molecular conflict'; narrowing to replication/assembly stages of the viral life cycle distinguishes it.	19	internal	n0768		claude-sonnet-5	name-v2	current
c7ed754dbc5d2018	Glomerular capillary development and filtration	true	Distinct from all sibling themes; no collision with parent (root) or siblings.	12	internal	n0806		claude-sonnet-5	name-v2	current
c837b1b64970699d	Amino acid biosynthesis and degradation	true	Repeated both parents' combined scope (transport + metabolism) and overlapped with sibling 'Amino acid and GABA membrane transport'; narrowed to the metabolic (non-transport) aspect.	10	internal	n0074		claude-sonnet-5	name-v2	current
c839a8aa3fb66af3	Golgi-derived vesicle transport	true	Child covers post-Golgi trafficking to endosomes/lysosomes while direct members add Golgi-to-plasma-membrane transport and COPII/general vesicle targeting from the Golgi/ER, so the unifying scope is vesicle transport originating at the Golgi to its various destinations.	15	internal	n0490		claude-sonnet-5	name-v2	current
c88f9c69eec96ec1	Purine and nucleoside salvage and catabolism	true	Name specifies purine/nucleoside salvage and catabolism, distinct from parent's broader biosynthesis-focused scope and siblings covering biosynthesis or general metabolism.	10	internal	n0056		claude-sonnet-5	name-v2	current
c893ad510089aaa3	Mitotic chromosome segregation fidelity	true	Both children govern distinct mechanisms ensuring accurate chromosome segregation during mitosis—kinetochore-microtubule attachment and chromosome condensation—without repeating either child's specific mechanism.	9	internal	n0486		claude-sonnet-5	name-v1	superseded
c8cc3074a38147ed	Bile acid and fat-soluble vitamin metabolism	true	Distinct from parent (excludes alcohol metabolism) and from sibling (excludes alcohol, includes vitamins), so no collision.	12	internal	n0719		claude-sonnet-5	name-v2	current
c8feacb7db017981	Peroxisomal fatty acid metabolism and biogenesis	true	Name is distinct from parent and sibling; parent covers peroxisomal plus isoprenoid lipid metabolism broadly, sibling covers isoprenoid/sterol lipids, while this theme specifically addresses peroxisomal fatty acid metabolism and organelle biogenesis.	13	internal	n0603		claude-sonnet-5	name-v2	current
c9160734e071099c	Purine catabolism	true	Nearly identical to parent 'Purine and nucleoside salvage and catabolism' and overlapped with sibling 'Purine and nucleoside salvage'; narrowing to the catabolic (breakdown) aspect distinguishes it from the salvage-focused sibling.	6	leaf	n0401		claude-sonnet-5	name-v2	current
c91cd1a561cec949	Post-translational modification and localization control	true	Distinct from all listed siblings; no parent to collide with.	16	internal	n0743		claude-sonnet-5	name-v2	current
c92cf7dbc6bf832d	Cytoskeletal control of mitotic spindle and cell polarity	true	No parent to collide with, and distinct from siblings like Cortical actin and septin dynamics in cell division and migration and Small GTPase cycle regulation, since it specifically covers cytoskeletal regulation of spindle formation and cell polarity.	14	internal	n0790	in_range	claude-sonnet-5	name-v2	current
c9591c3a68ecd680	Mitochondrial apoptosis and its regulation	true	No siblings to collide with, and it is more specific than the parent by naming the mitochondrial pathway.	18	internal	n0404		claude-sonnet-5	name-v2	current
c98bd64569cbd7ed	Beta-catenin destruction complex in Wnt signaling	true	Distinct from parent 'Wnt pathway components' (more specific complex) and sibling 'Wnt/beta-catenin signaling' (a pathway, not a complex); no collision.	7	leaf	n0146	sentence_case	claude-sonnet-5	name-v2	current
c98f0dcf1e2af3e0	Humoral innate defence effectors	true	Name is distinct from both parents and siblings; no collision.	14	internal	n0523		claude-sonnet-5	name-v2	current
c9b582bd8da5d2a4	Lymphocyte activation and differentiation	true	All members describe T or B cell receptor signalling, costimulation, developmental differentiation, or the resulting activation/memory/death programmes that shape adaptive lymphocyte responses.	11	leaf	n0572		claude-sonnet-5	name-v2	current
c9eb3380390abd98	Regulation of transcription factor DNA binding activity	true	No parent to repeat, and no sibling names overlap with transcription factor DNA binding regulation.	6	leaf	n0257	in_range	claude-sonnet-5	name-v2	current
ca266492044fe5d5	Antigen presentation and T cell recognition	true	No siblings present and the name is more specific than the parent, adding T cell recognition aspect.	11	internal	n0145		claude-sonnet-5	name-v2	current
ca2c4f501f98539e	Pre-rRNA processing and modification	true	Repeated scope with parent 'Ribosome biogenesis and rRNA processing' and overlapped with sibling covering transcription/assembly; narrowed to processing/modification steps specifically.	25	internal	n0671		claude-sonnet-5	name-v2	current
ca4fbfe42320278c	RNA polymerase I and III rRNA transcription	true	Parent 'rRNA synthesis and modification' is broad; specifying the polymerase-mediated transcription step distinguishes this theme from other rRNA processing/modification aspects.	5	leaf	n0117	in_range	claude-sonnet-5	name-v2	current
ca7fb51479c3b00a	mRNA metabolism	true	Repeated 'Ribosome biogenesis' from the parent; the distinguishing content is mRNA metabolism, which also separates it from the sibling's surveillance focus.	53	internal	n0488		claude-sonnet-5	name-v2	current
cadd10dcbf2e3d52	Cytosolic protein translation	true	Overlaps with sibling 'Mitochondrial and cytosolic protein synthesis' and parent's scope; renamed to specify cytosolic-only translation, distinguishing from mitochondrial-specific sibling.	6	leaf	n0190		claude-sonnet-5	name-v2	current
caf31c9db95052cf	Positive regulation of lipid biosynthesis	true	Name does not repeat either parent and there are no siblings to collide with; it clearly denotes biosynthesis regulation distinct from sterol sensing and fasting-induced lipolysis/ketogenesis.	7	internal	n0227		claude-sonnet-5	name-v2	current
cb2931a252eaf344	Innate inflammatory cytokine receptor pathways	true	Overlapped heavily with siblings 'Cytokine-driven innate inflammatory response' and 'Innate pattern recognition and cytokine-driven inflammation'; narrowed to focus on receptor-level cytokine signaling specifically.	12	internal	n0731	pathways	claude-sonnet-5	name-v2	current
cb35e6e923507cfa	p53-mediated apoptosis pathways	true	Overlapped with parent 'p53-driven senescence and apoptotic pathways' by repeating both apoptosis and stress response concepts; narrowed to focus on apoptotic function only, distinguishing it from sibling 'Cellular senescence'.	6	leaf	n0374	pathways	claude-sonnet-5	name-v2	current
cb85431ecfb8d1ea	Apical cell-cell junction organization	true	No siblings and name is more specific than parent, clearly distinguishing apical junction organization from general junction assembly regulatory proteins.	4	leaf	n0118		claude-sonnet-5	name-v2	current
cb8a8d5429cef0bc	Bile acid receptor-mediated homeostasis	true	Overlapped with parent 'Bile acid and alcohol biosynthesis' and 'Bile acid and fat-soluble vitamin metabolism'; narrowing to receptor-mediated regulatory feedback distinguishes it from the biosynthesis-focused parent.	7	leaf	n0096		claude-sonnet-5	name-v2	current
cbff6d593b1d90d9	Gametogenesis and gonadal development	true	Overlapped with parent 'Meiotic progression and gonadal maturation' and sibling 'Meiotic chromosome and spindle dynamics' via shared meiotic terminology; renamed to emphasize gonadal/gamete developmental scope distinct from meiotic mechanics and ovulatory signalling.	10	internal	n0107		claude-sonnet-5	name-v2	current
cc2123f30eb6d1fb	Synaptic vesicle recycling and neurotransmitter release	true	Overlapped with several sibling vesicle-trafficking themes (Vesicular membrane trafficking, Golgi-derived vesicle transport, Endomembrane vesicular trafficking and secretion); narrowed to the synaptic-specific recycling and release process distinguishing it from generic vesicle trafficking siblings.	10	leaf	n0706		claude-sonnet-5	name-v2	current
cc54f561a0530ff0	Steroid hormone receptor transcriptional regulation	true	No siblings to collide with, and the name is more specific than the parent, which concerns pubertal changes broadly while this theme addresses receptor transcriptional mechanisms specifically.	5	leaf	n0135		claude-sonnet-5	name-v2	current
cca99ab5501c42e2	Plasma cell antibody secretion	true	Overlapped with sibling 'B cell antibody diversification and humoral response' and parent's humoral immunity term; narrowed to plasma cell effector function distinct from diversification/development siblings.	10	internal	n0724		claude-sonnet-5	name-v2	current
ccd0b4b67b86f266	Spindle midzone and contractile ring assembly	true	Nearly identical to sibling 'Mitotic spindle and cytokinetic machinery'; renamed to emphasize the specific midzone/contractile ring assembly processes distinguishing it.	9	internal	n0528		claude-sonnet-5	name-v2	current
cd0b0af674feca6c	B lymphocyte developmental stages	true	Overlapped with sibling 'B cell antibody diversification and humoral response' on antibody diversification; narrowed to the developmental progression aspect unique to this theme.	9	leaf	n0198		claude-sonnet-5	name-v2	current
cd6e0e21d43cd2f7	TAK1-dependent MAPK and NF-kB activation	true	All members involve TRAF6/TAK1-driven signalling from innate immune receptors or growth factor pathways that activates MAPK cascades (ERK, JNK, p38) and/or NF-kB.	7	leaf	n0543		claude-sonnet-5	name-v2	current
ceb8c9e2adeb6d5c	Intestinal protein and carbohydrate digestion	true	Repeated both parent themes' scope; narrowing to protein and carbohydrate digestion distinguishes it from the lipid-focused parent and the sugar transport parent, as well as the hexose transport sibling.	7	leaf	n0184		claude-sonnet-5	name-v2	current
cecdc98a893c44d6	Xenobiotic biotransformation, conjugation and transport	true	Name is distinct from parent themes and sibling; covers phase I/II xenobiotic metabolism plus transport, not repeated or confusable.	13	internal	n0004		claude-sonnet-5	name-v2	current
cedb7e8413c6113c	CD4 T cell priming and costimulation	true	Overlapped with siblings 'T-helper 1/2 differentiation and response' and 'T cell activation and differentiation'; narrowing to priming/costimulatory events distinguishes it from lineage-specific differentiation covered by those siblings.	13	internal	n0471		claude-sonnet-5	name-v2	current
cef655896a5839be	NF-kB and JNK signal regulation	true	Children cover activation and negative regulation of NF-kappaB pathway components alongside positive regulation of the JNK cascade, both being stress/inflammatory signal transduction cascades regulated by shared upstream receptors and adaptors; a narrower term would exclude one branch.	10	internal	n0396		claude-sonnet-5	name-v1	superseded
cf02bed6c7dc949f	Epithelial growth and morphogenesis regulation	true	All three concern regulatory control of epithelial cell behaviour—maturation, proliferation, and shape change—during development and tissue renewal.	3	leaf	n1167		claude-sonnet-5	name-v1	superseded
cf2260ebc0707484	Mesoderm subdivision and patterning	true	Overlapped with parent 'Germ layer patterning' and sibling 'Gastrulation and germ layer patterning'; narrowed to focus specifically on mesoderm subdivision, distinguishing it from the broader germ layer processes.	14	internal	n0053		claude-sonnet-5	name-v2	current
cf5d326bec075f37	Glycosaminoglycan metabolic disorders	true	Name was broader than parent's specific ECM glycosaminoglycan focus and overlapped with siblings' scope; narrowed to disorders arising from glycosaminoglycan metabolism specifically.	25	internal	n0612		claude-sonnet-5	name-v2	current
cf9235046b0f6e46	Mitochondrial dynamics and quality control	true	Covers both children's fusion/fission/homeostasis and quality-control machinery plus the direct member organelle fusion, without narrowing to either child's specific scope.	27	internal	n0766		claude-sonnet-5	name-v2	current
d04c4a638e45b477	Interferon antiviral response	true	Name is distinct from parent, specifying interferon-mediated mechanism within the broader antiviral innate immune response; no siblings to conflict with.	7	leaf	n0485		claude-sonnet-5	name-v2	current
d055ccafcd2b887b	Regulation of protein ubiquitination and turnover	true	Name is distinct from both parents (which focus on checkpoint regulation and broader protein stability/localisation) and siblings (replication licensing, genome maintenance, division machinery), with clear specificity to ubiquitination-mediated turnover.	6	leaf	n0361		claude-sonnet-5	name-v2	current
d0b98e6cc671a13e	TGF-beta family receptor signalling	true	Distinct from all listed siblings; no collision with parent since root has none.	14	internal	n0727		claude-sonnet-5	name-v2	current
d0c2351ea8ce99d6	Cellular cholesterol homeostasis	true	Both children concern how cells sense and manage cholesterol/sterol levels—via macrophage foam cell handling or general sterol response and biosynthesis regulation—with no direct members extending beyond this.	14	internal	n0181		claude-sonnet-5	name-v2	current
d0ea5f5b0749eaac	Non-canonical NF-kB signaling	true	Non-canonical NF-kB signaling is distinct from parent and sibling; it specifically refers to the NIK/IKKα-RelB/p52 pathway, unlike canonical TNF/NF-kappaB signalling.	8	internal	n0411		claude-sonnet-5	name-v2	current
d12d566101e2c3ab	Macrophage TLR-driven inflammatory activation and its negative regulation	true	No siblings and the name already integrates both parent concepts with added specificity (negative regulation), so it remains distinct.	6	leaf	n0185	in_range	claude-sonnet-5	name-v2	current
d180a37a88229193	Nuclear mRNP export and quality control	true	Overlapped with parent 'mRNA and protein quality surveillance'; narrowed to nuclear export/quality checkpoint of ribonucleoprotein particles, distinguishing it from ribosome biogenesis and rRNA processing siblings.	9	internal	n0474		claude-sonnet-5	name-v2	current
d1f8c7ecc040b3d2	Rho GTPase-mediated stress fiber formation	true	Overlaps with parent 'Rho GTPase cytoskeletal signalling' and sibling's actin focus; narrowed to a specific actin remodelling output (stress fibers) distinct from membrane ruffling/macropinocytosis sibling.	8	internal	n0094		claude-sonnet-5	name-v2	current
d20d4bec8740b075	Dolichol-linked glycosylation and GPI anchor biosynthesis	true	Distinct from parent (broader glycan/glycolipid biosynthesis and degradation) and sibling (glycan metabolism and lysosomal catabolism); already specific to dolichol-linked glycosylation and GPI anchor biosynthesis.	5	leaf	n0081		claude-sonnet-5	name-v2	current
d2b289e584e0d0dc	Axon and dendrite outgrowth	true	No siblings to collide with, and it is more specific than both parents by naming the actual structures (axons/dendrites) undergoing outgrowth.	4	leaf	n0119		claude-sonnet-5	name-v2	current
d2d4aff2dc1fa1a5	FGFR-mediated PLC-gamma signalling	true	Distinguishes from sibling 'FGFR signalling' and parent's PI3K/RAS-MAPK branches by specifying the PLC-gamma arm of FGFR pathway activity.	6	leaf	n0336		claude-sonnet-5	name-v2	current
d32801bb573653f0	Oxidative and chemical stress response with ferroptosis regulation	true	Covers the child's antioxidant defence, the broader chemical stress response, and the ferroptosis/anti-ferroptosis members, all united by redox/iron-driven cell stress and death regulation.	8	internal	n0058	in_range	claude-sonnet-5	name-v2	current
d442b5784ba41b43	Sialic acid catabolism	true	Repeated the parent's 'glycan catabolism' scope; narrowing to sialic acid specifically distinguishes it from the parent's broader glycan scope and from the sibling nucleotide sugar metabolism theme.	8	internal	n0245		claude-sonnet-5	name-v2	current
d44c8c326749e8b7	Triglyceride-rich lipoprotein assembly and transport	true	No siblings to collide with, and name is more specific than parent by specifying triglyceride-rich lipoprotein assembly and transport rather than general dietary lipid absorption.	3	leaf	n0026		claude-sonnet-5	name-v2	current
d4c85daf61d3b0d0	Meiotic chromosome segregation	true	Overlapped with sibling 'Mitotic spindle assembly and chromosome segregation' on mitotic content; narrowing to meiotic-specific segregation distinguishes it.	11	internal	n0209		claude-sonnet-5	name-v2	current
d56b023e2ee1fc25	Phosphoinositide and phosphatase signalling	true	No parent to repeat; distinct from the sibling 'Inositol phosphate metabolism and signalling' since it covers phosphoinositide lipid and phosphatase signalling rather than inositol phosphate metabolism.	7	leaf	n0420		claude-sonnet-5	name-v2	current
d574bcae7b7aed1a	cAMP effector signalling	true	Parent 'cAMP metabolism enzymes' concerns synthesis/degradation enzymes; renamed to clarify this theme covers downstream signalling effectors rather than metabolic enzymes.	9	internal	n0630		claude-sonnet-5	name-v2	current
d5ab793924987bda	Extracellular matrix remodelling in vessels	true	Too similar to parent 'Vascular remodeling in wound healing' and sibling 'Vascular wall and endothelial homeostasis'; specifying ECM remodelling distinguishes it from homeostasis-focused sibling.	12	internal	n0322		claude-sonnet-5	name-v2	current
d6051372c05fae0c	Lipid metabolism in neurodegeneration and atherosclerosis	true	Name is already distinct from parent and all listed siblings, which cover different metabolic domains (ion transport, nucleotides, vitamins, etc.).	27	internal	n0693		claude-sonnet-5	name-v2	current
d6225b1968803b4f	VEGF signalling in lymphatic development	true	Overlapped with sibling 'VEGF-driven vascular growth' on the vascular aspect; narrowed to the lymphatic-specific focus.	5	leaf	n0137		claude-sonnet-5	name-v2	current
d67ac7bbca5c612d	Serotonergic modulation of behavior circuits	true	Name overlapped conceptually with parent's monoamine focus and didn't distinguish from dopaminergic siblings; narrowing to serotonergic signaling separates it clearly.	7	leaf	n0594		claude-sonnet-5	name-v2	current
d6afc13ce8f41072	TLR3/TLR4-mediated IRF3 activation	true	Distinguishes from sibling 'Type I interferon production and signalling' by specifying the TLR-specific upstream sensing mechanism rather than downstream IFN effects, and narrows from broad antiviral/antibacterial framing to the specific TLR3/TLR4-IRF3 axis.	7	internal	n0454		claude-sonnet-5	name-v2	current
d6fadd885ef94bbc	Non-sulfur amino acid metabolism	true	Identical to sibling 'Amino acid metabolism' and overlapping with 'Nitrogen and amino acid metabolism'; specifying non-sulfur distinguishes it from the sulfur amino acid parent and siblings.	6	leaf	n0402		claude-sonnet-5	name-v2	current
d764d5d753cd4ea4	IgE and Fc receptor-mediated allergic effector responses	true	Name is specific and distinct from parent, no siblings to collide with.	7	leaf	n0097	in_range;sentence_case	claude-sonnet-5	name-v2	current
d7a6a2ab9217053c	Immune cell adhesion and tissue homeostasis	true	Union covers leukocyte-endothelial and platelet/integrin adhesion, immune cell differentiation and inflammatory signalling, plus direct members on wound healing, cell fate/number homeostasis and hematopoietic stem cell maintenance, tying cell adhesion processes to tissue-level cellular homeostasis.	350	internal	n0366		claude-sonnet-5	name-v2	current
d8574e047067ab74	Synaptic transmission and plasticity	true	No siblings, and the name is distinct from the parent (mechanism of vesicle fusion/exocytosis vs. the broader synaptic transmission/plasticity process it enables).	14	internal	n0396		claude-sonnet-5	name-v2	current
d8c84baee5b54bf9	De novo nucleotide biosynthesis	true	Repeated the parent name and overlapped with sibling's salvage/catabolism scope; renamed to specify de novo synthesis pathways.	13	internal	n0524		claude-sonnet-5	name-v2	current
d8fc75f00860b861	Intracellular carbohydrate transport and metabolism	true	Overlapped with sibling 'Carbohydrate and glycoconjugate metabolism in the extracellular matrix'; narrowed to intracellular/cellular processes to distinguish from extracellular matrix focus.	17	internal	n0599		claude-sonnet-5	name-v2	current
da66dbfeda3effe1	Platelet-fibrin clot formation	true	Repeated the parent 'Coagulation cascade regulation' scope and overlapped with sibling 'Thrombin generation and signalling'; narrowed to focus on clot formation processes distinct from thrombin signalling.	3	leaf	n1133		claude-sonnet-5	name-v1	superseded
da9566ba514153ab	Regulation of protease activity	true	Repeats parent's 'regulated proteolysis' concept; renamed to specify regulation targets protease activity rather than duplicating parent scope, though no siblings force differentiation.	3	leaf	n1111		claude-sonnet-5	name-v1	superseded
dae6e8925be377e8	Sister chromatid cohesion and chromatin organization	true	Combines the child's chromosome condensation/cohesion focus with direct members on cohesion establishment/maintenance and broader chromatin organization and protein-chromatin localization, requiring a slightly wider umbrella than the child alone.	11	internal	n0341		claude-sonnet-5	name-v2	current
db06e9ad708d448e	Receptor endocytic trafficking and signal attenuation	true	Distinct from siblings; specifically about receptor internalization for signal termination, unlike general vesicular/Golgi/endosomal trafficking siblings.	11	internal	n0515		claude-sonnet-5	name-v2	current
db43b98979a0db31	Regional brain patterning outcomes	true	Repeated the parent's 'patterning outcomes' phrasing without distinguishing scope; renamed to specify brain regional identity as the distinguishing focus.	14	internal	n0202		claude-sonnet-5	name-v2	current
db50771bd6723616	Mitochondrial redox and ROS balance	true	Overlapped with sibling 'Mitochondrial respiratory chain and its regulation'; narrowed to focus on redox/ROS balance rather than respiratory chain machinery itself.	12	internal	n0666		claude-sonnet-5	name-v2	current
db7b87480631021d	Nuclear-encoded mitochondrial gene expression genes	true	Overlaps parent name and sibling; needs to distinguish nuclear-encoded components regulating mitochondrial gene expression machinery from the sibling's focus on mitochondrial-encoded gene expression and tRNA maturation.	20	internal	n0557		claude-sonnet-5	name-v2	current
db9da305b072f274	Coagulation factor activation cascade	true	Too close to parent 'Coagulation factor activation'; needs specificity showing it covers the sequential cascade of factor activation steps rather than a single activation event.	8	internal	n0037		claude-sonnet-5	name-v2	current
dbd4fc489ddfb3de	Cardiac and tubular organ morphogenesis	true	Overlaps with sibling 'Cardiovascular and tubular organ morphogenesis'; narrowed to focus on cardiac chamber and tube-organ developmental processes rather than general morphogenesis.	28	internal	n0736		claude-sonnet-5	name-v2	current
